Legacy_Name,glyph_name,ps_name,USV,Dir,DesignerOrder,fonts,base,Glyphsbase,above,below,center,ring,through,aboveLeft,MirrorGlyph,UnicodeVer,old name / comment,bcp47tags,OTLang,Feat,MarkGroup
#,lamThreedotsabove_alefHamzaabove-ar.fina,uni06B70623.fina,,AL,1377,-,,,,,,,,,,,,,,,
#,lamThreedotsabove_alefHamzaabove-ar.warsh,uni06B70623.warsh,,AL,1378,-,,,,,,,,,,,,,,,
#,lamThreedotsabove_alefHamzaabove-ar.fina.warsh,uni06B70623.fina.warsh,,AL,1379,-,,,,,,,,,,,,,,,
#,lamThreedotsabove_alefHamzabelow-ar,uni06B70625,06B7_0625,AL,1380,-,,,,,,,,,,,,,,,
#,lamThreedotsabove_alefHamzabelow-ar.fina,uni06B70625.fina,,AL,1381,-,,,,,,,,,,,,,,,
#,lamThreedotsabove_alefHamzabelow-ar.warsh,uni06B70625.warsh,,AL,1382,-,,,,,,,,,,,,,,,
#,lamThreedotsabove_alefHamzabelow-ar.fina.warsh,uni06B70625.fina.warsh,,AL,1383,-,,,,,,,,,,,,,,,
,lamThreedotsabove_alefWavyhamzaabove-ar,uni06B70672,06B7_0672,AL,1384,SHL,absLamAlef,lam_alef-ar,_dot3u,,,,,,,,,,,,
,lamThreedotsabove_alefWavyhamzaabove-ar.fina,uni06B70672.fina,,AL,1385,SHL,absLamAlef,lam_alef-ar,_dot3u,,,,,,,,,,,,
,lamThreedotsabove_alefWavyhamzabelow-ar,uni06B70673,06B7_0673,AL,1386,SHL,absLamAlef,lam_alef-ar,_dot3u,,,,,,,,,,,,
,lamThreedotsabove_alefWavyhamzabelow-ar.fina,uni06B70673.fina,,AL,1387,SHL,absLamAlef,lam_alef-ar,_dot3u,,,,,,,,,,,,
,lamThreedotsabove_alefWasla-ar,uni06B70671,06B7_0671,AL,1388,SHL,absLamAlef,lam_alef-ar,_dot3u,,,,,,,,,,,,
,lamThreedotsabove_alefWasla-ar.fina,uni06B70671.fina,,AL,1389,SHL,absLamAlef,lam_alef-ar,_dot3u,,,,,,,,,,,,
,lamThreedotsabove_alefTwoabove-ar,uni06B70773,06B7_0773,AL,1390,SHL,absLamAlef,lam_alef-ar,_dot3u,,,,,,,,,,,,
,lamThreedotsabove_alefTwoabove-ar.fina,uni06B70773.fina,,AL,1391,SHL,absLamAlef,lam_alef-ar,_dot3u,,,,,,,,,,,,
,lamThreedotsabove_alefThreeabove-ar,uni06B70774,06B7_0774,AL,1392,SHL,absLamAlef,lam_alef-ar,_dot3u,,,,,,,,,,,,
,lamThreedotsabove_alefThreeabove-ar.fina,uni06B70774.fina,,AL,1393,SHL,absLamAlef,lam_alef-ar,_dot3u,,,,,,,,,,,,
,lamTahabove_alef-ar,uni08C70627,08C7_0627,AL,1394,SHL,,lam_alef-ar,_tah,,,,,,,,,,,,
,lamTahabove_alef-ar.fina,uni08C70627.fina,,AL,1395,SHL,,lam_alef-ar.fina,_tah,,,,,,,,,,,,
,lamTahabove_alefMadda-ar,uni08C70622,08C7_0622,AL,1396,-,,,,,,,,,,,,,,,
,lamTahabove_alefMadda-ar.fina,uni08C70622.fina,,AL,1397,-,,,,,,,,,,,,,,,
,lamTahabove_alefMadda-ar.warsh,uni08C70622.warsh,,AL,1398,-,,,,,,,,,,,,,,,
,lamTahabove_alefMadda-ar.fina.warsh,uni08C70622.fina.warsh,,AL,1399,-,,,,,,,,,,,,,,,
#,lamTahabove_alefHamzaabove-ar,uni08C70623,08C7_0623,AL,1400,-,,,,,,,,,,,,,,,
#,lamTahabove_alefHamzaabove-ar.fina,uni08C70623.fina,,AL,1401,-,,,,,,,,,,,,,,,
#,lamTahabove_alefHamzaabove-ar.warsh,uni08C70623.warsh,,AL,1402,-,,,,,,,,,,,,,,,
#,lamTahabove_alefHamzaabove-ar.fina.warsh,uni08C70623.fina.warsh,,AL,1403,-,,,,,,,,,,,,,,,
#,lamTahabove_alefHamzabelow-ar,uni08C70625,08C7_0625,AL,1404,-,,,,,,,,,,,,,,,
#,lamTahabove_alefHamzabelow-ar.fina,uni08C70625.fina,,AL,1405,-,,,,,,,,,,,,,,,
#,lamTahabove_alefHamzabelow-ar.warsh,uni08C70625.warsh,,AL,1406,-,,,,,,,,,,,,,,,
#,lamTahabove_alefHamzabelow-ar.fina.warsh,uni08C70625.fina.warsh,,AL,1407,-,,,,,,,,,,,,,,,
,lamTahabove_alefWavyhamzaabove-ar,uni08C70672,08C7_0672,AL,1408,SHL,,lam_alef-ar,_tah,,,,,,,,,,,,
,lamTahabove_alefWavyhamzaabove-ar.fina,uni08C70672.fina,,AL,1409,SHL,,lam_alef-ar,_tah,,,,,,,,,,,,
,lamTahabove_alefWavyhamzabelow-ar,uni08C70673,08C7_0673,AL,1410,SHL,,lam_alef-ar,_tah,,,,,,,,,,,,
,lamTahabove_alefWavyhamzabelow-ar.fina,uni08C70673.fina,,AL,1411,SHL,,lam_alef-ar,_tah,,,,,,,,,,,,
,lamTahabove_alefWasla-ar,uni08C70671,08C7_0671,AL,1412,SHL,,lam_alef-ar,_tah,,,,,,,,,,,,
,lamTahabove_alefWasla-ar.fina,uni08C70671.fina,,AL,1413,SHL,,lam_alef-ar,_tah,,,,,,,,,,,,
,lamTahabove_alefTwoabove-ar,uni08C70773,08C7_0773,AL,1414,SHL,,lam_alef-ar,_tah,,,,,,,,,,,,
,lamTahabove_alefTwoabove-ar.fina,uni08C70773.fina,,AL,1415,SHL,,lam_alef-ar,_tah,,,,,,,,,,,,
,lamTahabove_alefThreeabove-ar,uni08C70774,08C7_0774,AL,1416,SHL,,lam_alef-ar,_tah,,,,,,,,,,,,
,lamTahabove_alefThreeabove-ar.fina,uni08C70774.fina,,AL,1417,SHL,,lam_alef-ar,_tah,,,,,,,,,,,,
absLamThreeDotsBelowAlef,lamThreedotsbelow_alef-ar,uni06B80627,06B8_0627,AL,1418,SHL,absLamAlef,lam_alef-ar,,_dot3d,,,,,,,,,,,
absLamThreeDotsBelowAlefFin,lamThreedotsbelow_alef-ar.fina,uni06B80627.fina,,AL,1419,SHL,absLamAlefFin,lam_alef-ar.fina,,_dot3d,,,,,,,,,,,
,lamThreedotsbelow_alefMadda-ar,uni06B80622,06B8_0622,AL,1420,-,,,,,,,,,,,,,,,
,lamThreedotsbelow_alefMadda-ar.fina,uni06B80622.fina,,AL,1421,-,,,,,,,,,,,,,,,
,lamThreedotsbelow_alefMadda-ar.warsh,uni06B80622.warsh,,AL,1422,-,,,,,,,,,,,,,,,
,lamThreedotsbelow_alefMadda-ar.fina.warsh,uni06B80622.fina.warsh,,AL,1423,-,,,,,,,,,,,,,,,
#,lamThreedotsbelow_alefHamzaabove-ar,uni06B80623,06B8_0623,AL,1424,-,,,,,,,,,,,,,,,
#,lamThreedotsbelow_alefHamzaabove-ar.fina,uni06B80623.fina,,AL,1425,-,,,,,,,,,,,,,,,
#,lamThreedotsbelow_alefHamzaabove-ar.warsh,uni06B80623.warsh,,AL,1426,-,,,,,,,,,,,,,,,
#,lamThreedotsbelow_alefHamzaabove-ar.fina.warsh,uni06B80623.fina.warsh,,AL,1427,-,,,,,,,,,,,,,,,
#,lamThreedotsbelow_alefHamzabelow-ar,uni06B80625,06B8_0625,AL,1428,-,,,,,,,,,,,,,,,
#,lamThreedotsbelow_alefHamzabelow-ar.fina,uni06B80625.fina,,AL,1429,-,,,,,,,,,,,,,,,
#,lamThreedotsbelow_alefHamzabelow-ar.warsh,uni06B80625.warsh,,AL,1430,-,,,,,,,,,,,,,,,
#,lamThreedotsbelow_alefHamzabelow-ar.fina.warsh,uni06B80625.fina.warsh,,AL,1431,-,,,,,,,,,,,,,,,
,lamThreedotsbelow_alefWavyhamzaabove-ar,uni06B80672,06B8_0672,AL,1432,SHL,absLamAlef,lam_alef-ar,,_dot3d,,,,,,,,,,,
,lamThreedotsbelow_alefWavyhamzaabove-ar.fina,uni06B80672.fina,,AL,1433,SHL,absLamAlef,lam_alef-ar,,_dot3d,,,,,,,,,,,
,lamThreedotsbelow_alefWavyhamzabelow-ar,uni06B80673,06B8_0673,AL,1434,SHL,absLamAlef,lam_alef-ar,,_dot3d,,,,,,,,,,,
,lamThreedotsbelow_alefWavyhamzabelow-ar.fina,uni06B80673.fina,,AL,1435,SHL,absLamAlef,lam_alef-ar,,_dot3d,,,,,,,,,,,
,lamThreedotsbelow_alefWasla-ar,uni06B80671,06B8_0671,AL,1436,SHL,absLamAlef,lam_alef-ar,,_dot3d,,,,,,,,,,,
,lamThreedotsbelow_alefWasla-ar.fina,uni06B80671.fina,,AL,1437,SHL,absLamAlef,lam_alef-ar,,_dot3d,,,,,,,,,,,
,lamThreedotsbelow_alefTwoabove-ar,uni06B80773,06B8_0773,AL,1438,SHL,absLamAlef,lam_alef-ar,,_dot3d,,,,,,,,,,,
,lamThreedotsbelow_alefTwoabove-ar.fina,uni06B80773.fina,,AL,1439,SHL,absLamAlef,lam_alef-ar,,_dot3d,,,,,,,,,,,
,lamThreedotsbelow_alefThreeabove-ar,uni06B80774,06B8_0774,AL,1440,SHL,absLamAlef,lam_alef-ar,,_dot3d,,,,,,,,,,,
,lamThreedotsbelow_alefThreeabove-ar.fina,uni06B80774.fina,,AL,1441,SHL,absLamAlef,lam_alef-ar,,_dot3d,,,,,,,,,,,
absLamBarAlef,lamBar_alef-ar,uni076A0627,076A_0627,AL,1442,SHL,absLamAlef,lam_alef-ar,,,,,_bar,,,,,,,,
absLamBarAlefFin,lamBar_alef-ar.fina,uni076A0627.fina,,AL,1443,SHL,absLamAlefFin,lam_alef-ar.fina,,,,,_bar,,,,,,,,
,lamBar_alefMadda-ar,uni076A0622,076A_0622,AL,1444,-,,,,,,,,,,,,,,,
,lamBar_alefMadda-ar.fina,uni076A0622.fina,,AL,1445,-,,,,,,,,,,,,,,,
,lamBar_alefMadda-ar.warsh,uni076A0622.warsh,,AL,1446,-,,,,,,,,,,,,,,,
,lamBar_alefMadda-ar.fina.warsh,uni076A0622.fina.warsh,,AL,1447,-,,,,,,,,,,,,,,,
#,lamBar_alefHamzaabove-ar,uni076A0623,076A_0623,AL,1448,-,,,,,,,,,,,,,,,
#,lamBar_alefHamzaabove-ar.fina,uni076A0623.fina,,AL,1449,-,,,,,,,,,,,,,,,
#,lamBar_alefHamzaabove-ar.warsh,uni076A0623.warsh,,AL,1450,-,,,,,,,,,,,,,,,
#,lamBar_alefHamzaabove-ar.fina.warsh,uni076A0623.fina.warsh,,AL,1451,-,,,,,,,,,,,,,,,
#,lamBar_alefHamzabelow-ar,uni076A0625,076A_0625,AL,1452,-,,,,,,,,,,,,,,,
#,lamBar_alefHamzabelow-ar.fina,uni076A0625.fina,,AL,1453,-,,,,,,,,,,,,,,,
#,lamBar_alefHamzabelow-ar.warsh,uni076A0625.warsh,,AL,1454,-,,,,,,,,,,,,,,,
#,lamBar_alefHamzabelow-ar.fina.warsh,uni076A0625.fina.warsh,,AL,1455,-,,,,,,,,,,,,,,,
,lamBar_alefWavyhamzaabove-ar,uni076A0672,076A_0672,AL,1456,SHL,absLamAlef,lam_alef-ar,,,,,_bar,,,,,,,,
,lamBar_alefWavyhamzaabove-ar.fina,uni076A0672.fina,,AL,1457,SHL,absLamAlef,lam_alef-ar,,,,,_bar,,,,,,,,
,lamBar_alefWavyhamzabelow-ar,uni076A0673,076A_0673,AL,1458,SHL,absLamAlef,lam_alef-ar,,,,,_bar,,,,,,,,
,lamBar_alefWavyhamzabelow-ar.fina,uni076A0673.fina,,AL,1459,SHL,absLamAlef,lam_alef-ar,,,,,_bar,,,,,,,,
,lamBar_alefWasla-ar,uni076A0671,076A_0671,AL,1460,SHL,absLamAlef,lam_alef-ar,,,,,_bar,,,,,,,,
,lamBar_alefWasla-ar.fina,uni076A0671.fina,,AL,1461,SHL,absLamAlef,lam_alef-ar,,,,,_bar,,,,,,,,
,lamBar_alefTwoabove-ar,uni076A0773,076A_0773,AL,1462,SHL,absLamAlef,lam_alef-ar,,,,,_bar,,,,,,,,
,lamBar_alefTwoabove-ar.fina,uni076A0773.fina,,AL,1463,SHL,absLamAlef,lam_alef-ar,,,,,_bar,,,,,,,,
,lamBar_alefThreeabove-ar,uni076A0774,076A_0774,AL,1464,SHL,absLamAlef,lam_alef-ar,,,,,_bar,,,,,,,,
,lamBar_alefThreeabove-ar.fina,uni076A0774.fina,,AL,1465,SHL,absLamAlef,lam_alef-ar,,,,,_bar,,,,,,,,
,lamDoublebar_alef-ar,uni08A60627,08A6_0627,AL,1466,SHL,,lam_alef-ar,,,,,_bar2,,,,,,,,
,lamDoublebar_alef-ar.fina,uni08A60627.fina,,AL,1467,SHL,,lam_alef-ar,,,,,_bar2,,,,,,,,
,lamDoublebar_alefMadda-ar,uni08A60622,08A6_0622,AL,1468,-,,,,,,,,,,,,,,,
,lamDoublebar_alefMadda-ar.fina,uni08A60622.fina,,AL,1469,-,,,,,,,,,,,,,,,
,lamDoublebar_alefMadda-ar.warsh,uni08A60622.warsh,,AL,1470,-,,,,,,,,,,,,,,,
,lamDoublebar_alefMadda-ar.fina.warsh,uni08A60622.fina.warsh,,AL,1471,-,,,,,,,,,,,,,,,
#,lamDoublebar_alefHamzaabove-ar,uni08A60623,08A6_0623,AL,1472,-,,,,,,,,,,,,,,,
#,lamDoublebar_alefHamzaabove-ar.fina,uni08A60623.fina,,AL,1473,-,,,,,,,,,,,,,,,
#,lamDoublebar_alefHamzaabove-ar.warsh,uni08A60623.warsh,,AL,1474,-,,,,,,,,,,,,,,,
#,lamDoublebar_alefHamzaabove-ar.fina.warsh,uni08A60623.fina.warsh,,AL,1475,-,,,,,,,,,,,,,,,
#,lamDoublebar_alefHamzabelow-ar,uni08A60625,08A6_0625,AL,1476,-,,,,,,,,,,,,,,,
#,lamDoublebar_alefHamzabelow-ar.fina,uni08A60625.fina,,AL,1477,-,,,,,,,,,,,,,,,
#,lamDoublebar_alefHamzabelow-ar.warsh,uni08A60625.warsh,,AL,1478,-,,,,,,,,,,,,,,,
#,lamDoublebar_alefHamzabelow-ar.fina.warsh,uni08A60625.fina.warsh,,AL,1479,-,,,,,,,,,,,,,,,
,lamDoublebar_alefWavyhamzaabove-ar,uni08A60672,08A6_0672,AL,1480,SHL,,lam_alef-ar,,,,,_bar2,,,,,,,,
,lamDoublebar_alefWavyhamzaabove-ar.fina,uni08A60672.fina,,AL,1481,SHL,,lam_alef-ar,,,,,_bar2,,,,,,,,
,lamDoublebar_alefWavyhamzabelow-ar,uni08A60673,08A6_0673,AL,1482,SHL,,lam_alef-ar,,,,,_bar2,,,,,,,,
,lamDoublebar_alefWavyhamzabelow-ar.fina,uni08A60673.fina,,AL,1483,SHL,,lam_alef-ar,,,,,_bar2,,,,,,,,
,lamDoublebar_alefWasla-ar,uni08A60671,08A6_0671,AL,1484,SHL,,lam_alef-ar,,,,,_bar2,,,,,,,,
,lamDoublebar_alefWasla-ar.fina,uni08A60671.fina,,AL,1485,SHL,,lam_alef-ar,,,,,_bar2,,,,,,,,
,lamDoublebar_alefTwoabove-ar,uni08A60773,08A6_0773,AL,1486,SHL,,lam_alef-ar,,,,,_bar2,,,,,,,,
,lamDoublebar_alefTwoabove-ar.fina,uni08A60773.fina,,AL,1487,SHL,,lam_alef-ar,,,,,_bar2,,,,,,,,
,lamDoublebar_alefThreeabove-ar,uni08A60774,08A6_0774,AL,1488,SHL,,lam_alef-ar,,,,,_bar2,,,,,,,,
,lamDoublebar_alefThreeabove-ar.fina,uni08A60774.fina,,AL,1489,SHL,,lam_alef-ar,,,,,_bar2,,,,,,,,
absMeem,meem-ar,uni0645,0645,AL,1490,*,,,,,,,,,,,,,,,
absMeemFin,meem-ar.fina,uni0645.fina,,AL,1491,*,,,,,,,,,,,,,,,
absMeemMed,meem-ar.medi,uni0645.medi,,AL,1492,*,,,,,,,,,,,,,,,
absMeemIni,meem-ar.init,uni0645.init,,AL,1493,*,,,,,,,,,,,,,,,
absMeem.sindhi,meem-ar.sindhi,uni0645.sindhi,,AL,1494,SHL,,,,,,,,,,,Sindhi,sd,SND,cv44=1,
absMeemFin.sindhi,meem-ar.fina.sindhi,uni0645.fina.sindhi,,AL,1495,SHL,,,,,,,,,,,Sindhi,,,,
,meem-ar.medi.flat,uni0645.medi.flat,,AL,1496,MR,,,,,,,,,,,,,,,
,meem-ar.init.flat,uni0645.init.flat,,,1497,MR,,,,,,,,,,,,,,,
absMeemDotAbove,meemDotabove-ar,uni0765,0765,AL,1498,SHL,absMeem,meem-ar,_dot1,,,,,,,,,,,,
absMeemDotAboveFin,meemDotabove-ar.fina,uni0765.fina,,AL,1499,SHL,absMeemFin,meem-ar.fina,_dot1,,,,,,,,,,,,
absMeemDotAboveMed,meemDotabove-ar.medi,uni0765.medi,,AL,1500,SHL,absMeemMed,meem-ar.medi,_dot1,,,,,,,,,,,,
absMeemDotAboveIni,meemDotabove-ar.init,uni0765.init,,AL,1501,SHL,absMeemIni,meem-ar.init,_dot1,,,,,,,,,,,,
absMeemDotAbove.sindhi,meemDotabove-ar.sindhi,uni0765.sindhi,,AL,1502,SHL,absMeem.sindhi,meem-ar.sindhi,_dot1,,,,,,,,Sindhi,sd,SND,cv44=1,
absMeemDotAboveFin.sindhi,meemDotabove-ar.fina.sindhi,uni0765.fina.sindhi,,AL,1503,SHL,absMeemFin.sindhi,meem-ar.fina.sindhi,_dot1,,,,,,,,Sindhi,,,,
absMeemDotBelow,meemDotbelow-ar,uni0766,0766,AL,1504,SHL,absMeem,meem-ar,,_dot1,,,,,,,,,,,
absMeemDotBelowFin,meemDotbelow-ar.fina,uni0766.fina,,AL,1505,SHL,absMeemFin,meem-ar.fina,,_dot1,,,,,,,,,,,
absMeemDotBelowMed,meemDotbelow-ar.medi,uni0766.medi,,AL,1506,SHL,absMeemMed,meem-ar.medi,,_dot1,,,,,,,,,,,
absMeemDotBelowIni,meemDotbelow-ar.init,uni0766.init,,AL,1507,SHL,absMeemIni,meem-ar.init,,_dot1,,,,,,,,,,,
absMeemDotBelow.sindhi,meemDotbelow-ar.sindhi,uni0766.sindhi,,AL,1508,SHL,absMeem.sindhi,meem-ar.sindhi,,_dot1,,,,,,,Sindhi,sd,SND,cv44=1,
absMeemDotBelowFin.sindhi,meemDotbelow-ar.fina.sindhi,uni0766.fina.sindhi,,AL,1509,SHL,absMeemFin.sindhi,meem-ar.fina.sindhi,,_dot1,,,,,,,Sindhi,,,,
absMeemThreeDotsAbove,meemThreedotsabove-ar,uni08A7,08A7,AL,1510,SHL,absMeem,meem-ar,_dot3u,,,,,,,6.1,,,,,
absMeemThreeDotsAboveFin,meemThreedotsabove-ar.fina,uni08A7.fina,,AL,1511,SHL,absMeemFin,meem-ar.fina,_dot3u,,,,,,,6.1,,,,,
absMeemThreeDotsAboveMed,meemThreedotsabove-ar.medi,uni08A7.medi,,AL,1512,SHL,absMeemMed,meem-ar.medi,_dot3u,,,,,,,6.1,,,,,
absMeemThreeDotsAboveIni,meemThreedotsabove-ar.init,uni08A7.init,,AL,1513,SHL,absMeemIni,meem-ar.init,_dot3u,,,,,,,6.1,,,,,
absMeemThreeDotsAbove.sindhi,meemThreedotsabove-ar.sindhi,uni08A7.sindhi,,AL,1514,SHL,absMeem.sindhi,meem-ar.sindhi,_dot3u,,,,,,,,Sindhi,sd,SND,cv44=1,
absMeemThreeDotsAboveFin.sindhi,meemThreedotsabove-ar.fina.sindhi,uni08A7.fina.sindhi,,AL,1515,SHL,absMeemFin.sindhi,meem-ar.fina.sindhi,_dot3u,,,,,,,,Sindhi,,,,
absNoon,noon-ar,uni0646,0646,AL,1516,*,absNoonGhunna,noonghunna-ar,_dot1,,,,,,,,,,,,
absNoonFin,noon-ar.fina,uni0646.fina,,AL,1517,*,absNoonGhunnaFin,noonghunna-ar.fina,_dot1,,,,,,,,,,,,
absNoonMed,noon-ar.medi,uni0646.medi,,AL,1518,*,absBehNoDotsMed,behDotless-ar.medi,_dot1,,,,,,,,,,,,
absNoonIni,noon-ar.init,uni0646.init,,AL,1519,*,absBehNoDotsIni,behDotless-ar.init,_dot1,,,,,,,,,,,,
,noon-ar.shrtail,uni0646.shrtail,,AL,1520,M,,,,,,,,,,,,,,,
,noon-ar.longtail.ss01,uni0646.longtail.ss01,,AL,1521,-,,,,,,,,,,,,,,# ss01,
,noon-ar.fina.longtail.ss01,uni0646.fina.longtail.ss01,,AL,1522,-,,,,,,,,,,,,,,# ss01,
,noon-ar.fina.shrtail,uni0646.fina.shrtail,,AL,1523,M,,,,,,,,,,,,,,,
,noon-ar.longtail,uni0646.longtail,,AL,1524,M,,,,,,,,,,,,,,,
,noon-ar.fina.longtail,uni0646.fina.longtail,,AL,1525,M,,,,,,,,,,,,,,,
,noon-ar.medi.flat,uni0646.medi.flat,,AL,1526,MR,,,,,,,,,,,,,,,
,noon-ar.ss01,uni0646.ss01,,AL,1527,-,,noonghunna-ar,,,,,,,,,,,,# ss01,
,noon-ar.fina.ss01,uni0646.fina.ss01,,AL,1528,-,,noonghunna-ar.fina,,,,,,,,,,,,# ss01,
,noon-ar.shrtail.ss01,uni0646.shrtail.ss01,,AL,1529,-,,,,,,,,,,,,,,# ss01,
,noon-ar.fina.shrtail.ss01,uni0646.fina.shrtail.ss01,,AL,1530,-,,,,,,,,,,,,,,# ss01,
absNoonDotBelow,noonDotbelow-ar,uni06B9,06B9,AL,1531,SHL,absNoonGhunna,noonghunna-ar,_dot1,_dot1,,,,,,,,,,,
absNoonDotBelowFin,noonDotbelow-ar.fina,uni06B9.fina,,AL,1532,SHL,absNoonGhunnaFin,noonghunna-ar.fina,_dot1,_dot1,,,,,,,,,,,
absNoonDotBelowMed,noonDotbelow-ar.medi,uni06B9.medi,,AL,1533,SHL,absBehNoDotsMed,behDotless-ar.medi,_dot1,_dot1,,,,,,,,,,,
absNoonDotBelowIni,noonDotbelow-ar.init,uni06B9.init,,AL,1534,SHL,absBehNoDotsIni,behDotless-ar.init,_dot1,_dot1,,,,,,,,,,,
absNoonGhunna,noonghunna-ar,uni06BA,06BA,AL,1535,*,,,,,,,,,,,,,,,
absNoonGhunnaFin,noonghunna-ar.fina,uni06BA.fina,,AL,1536,*,,,,,,,,,,,,,,,
absNoonGhunnaMed,noonghunna-ar.medi,uni06BA.medi,,AL,1537,*,absBehNoDotsMed,behDotless-ar.medi,,,,,,,,,,,,,
absNoonGhunnaIni,noonghunna-ar.init,uni06BA.init,,AL,1538,*,absBehNoDotsIni,behDotless-ar.init,,,,,,,,,,,,,
,noonghunna-ar.shrtail,uni06BA.shrtail,,AL,1539,M,,,,,,,,,,,,,,,
,noonghunna-ar.fina.shrtail,uni06BA.fina.shrtail,,AL,1540,M,,,,,,,,,,,,,,,
,noonghunna-ar.longtail,uni06BA.longtail,,AL,1541,M,,,,,,,,,,,,,,,
,noonghunna-ar.fina.longtail,uni06BA.fina.longtail,,AL,1542,M,,,,,,,,,,,,,,,
,noonghunna-ar.medi.flat,uni06BA.medi.flat,,AL,1543,MR,,,,,,,,,,,,,,,
absRnoon,rnoon-ar,uni06BB,06BB,AL,1544,SHL,absNoonGhunna,noonghunna-ar,_tah,,,,,,,,,,,,
absRnoonFin,rnoon-ar.fina,uni06BB.fina,,AL,1545,SHL,absNoonGhunnaFin,noonghunna-ar.fina,_tah,,,,,,,,,,,,
absRnoonMed,rnoon-ar.medi,uni06BB.medi,,AL,1546,SHL,absBehNoDotsMed,behDotless-ar.medi,_tah,,,,,,,,,,,,
absRnoonIni,rnoon-ar.init,uni06BB.init,,AL,1547,SHL,absBehNoDotsIni,behDotless-ar.init,_tah,,,,,,,,,,,,
absNoonRing,noonRing-ar,uni06BC,06BC,AL,1548,SHL,absNoonGhunna,noonghunna-ar,_dot1,,,_ring,,,,,,,,,
absNoonRingFin,noonRing-ar.fina,uni06BC.fina,,AL,1549,SHL,absNoonGhunnaFin,noonghunna-ar.fina,_dot1,,,_ring,,,,,,,,,
absNoonRingMed,noonRing-ar.medi,uni06BC.medi,,AL,1550,SHL,absBehNoDotsMed,behDotless-ar.medi,_dot1,,,_ring,,,,,,,,,
absNoonRingIni,noonRing-ar.init,uni06BC.init,,AL,1551,SHL,absBehNoDotsIni,behDotless-ar.init,_dot1,,,_ring,,,,,,,,,
,noonRingabove-ar,uni088F,088F,AL,1552,SHL,absNoonGhunna,noonghunna-ar,_ring,,,,,,,17.0,,,,,
,noonRingabove-ar.fina,uni088F.fina,,AL,1553,SHL,absNoonGhunnaFin,noonghunna-ar.fina,_ring,,,,,,,17.0,,,,,
,noonRingabove-ar.medi,uni088F.medi,,AL,1554,SHL,absBehNoDotsMed,behDotless-ar.medi,_ring,,,,,,,17.0,,,,,
,noonRingabove-ar.init,uni088F.init,,AL,1555,SHL,absBehNoDotsIni,behDotless-ar.init,_ring,,,,,,,17.0,,,,,
absNoonThreeDotsAbove,noonThreedotsabove-ar,uni06BD,06BD,AL,1556,SHL,absNoonGhunna,noonghunna-ar,_dot3u,,,,,,,,,,,,
absNoonThreeDotsAboveFin,noonThreedotsabove-ar.fina,uni06BD.fina,,AL,1557,SHL,absNoonGhunnaFin,noonghunna-ar.fina,_dot3u,,,,,,,,,,,,
absNoonThreeDotsAboveMed,noonThreedotsabove-ar.medi,uni06BD.medi,,AL,1558,SHL,absBehNoDotsMed,behDotless-ar.medi,,_dot3d,,,,,,,,,,,
absNoonThreeDotsAboveIni,noonThreedotsabove-ar.init,uni06BD.init,,AL,1559,SHL,absBehNoDotsIni,behDotless-ar.init,,_dot3d,,,,,,,,,,,
absNoonTwoDotsBelow,noonTwodotsbelow-ar,uni0767,0767,AL,1560,SHLMR,absNoonGhunna,noonghunna-ar,_dot1,_dot2h,,,,,,,,,,,
absNoonTwoDotsBelowFin,noonTwodotsbelow-ar.fina,uni0767.fina,,AL,1561,SHLMR,absNoonGhunnaFin,noonghunna-ar.fina,_dot1,_dot2h,,,,,,,,,,,
absNoonTwoDotsBelowMed,noonTwodotsbelow-ar.medi,uni0767.medi,,AL,1562,SHLMR,absBehNoDotsMed,behDotless-ar.medi,_dot1,_dot2h,,,,,,,,,,,
absNoonTwoDotsBelowIni,noonTwodotsbelow-ar.init,uni0767.init,,AL,1563,SHLMR,absBehNoDotsIni,behDotless-ar.init,_dot1,_dot2h,,,,,,,,,,,
,noonTwodotsbelow-ar.shrtail,uni0767.shrtail,,AL,1564,M,,,,,,,,,,,,,,,
,noonTwodotsbelow-ar.fina.shrtail,uni0767.fina.shrtail,,AL,1565,M,,,,,,,,,,,,,,,
,noonTwodotsbelow-ar.longtail,uni0767.longtail,,AL,1566,M,,,,,,,,,,,,,,,
,noonTwodotsbelow-ar.fina.longtail,uni0767.fina.longtail,,AL,1567,M,,,,,,,,,,,,,,,
,noonTwodotsbelow-ar.medi.flat,uni0767.flat,,AL,1568,MR,,,,,,,,,,,,,,,
absNoonRetro,noonTahabove-ar,uni0768,0768,AL,1569,SHL,absNoonGhunna,noonghunna-ar,_dot1_tah,,,,,,,,,,,,
absNoonRetroFin,noonTahabove-ar.fina,uni0768.fina,,AL,1570,SHL,absNoonGhunnaFin,noonghunna-ar.fina,_dot1_tah,,,,,,,,,,,,
absNoonRetroMed,noonTahabove-ar.medi,uni0768.medi,,AL,1571,SHL,absBehNoDotsMed,behDotless-ar.medi,_dot1_tah,,,,,,,,,,,,
absNoonRetroIni,noonTahabove-ar.init,uni0768.init,,AL,1572,SHL,absBehNoDotsIni,behDotless-ar.init,_dot1_tah,,,,,,,,,,,,
absNoonSmallV,noonVabove-ar,uni0769,0769,AL,1573,SHL,absNoonGhunna,noonghunna-ar,_dot1_smallV,,,,,,,,,,,,
absNoonSmallVFin,noonVabove-ar.fina,uni0769.fina,,AL,1574,SHL,absNoonGhunnaFin,noonghunna-ar.fina,_dot1_smallV,,,,,,,,,,,,
